resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Line_CD,Wavelength,Resolution,Energy_Exposure,Thin F2,Thin F3,Thin F4,Temp_Etching,Source_Power,Selectivity,etch_rate_stage1,Flux60s,Flux90s,Flux160s,Flux480s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Temp_OXid,ppm,Pressure,Oxid_time,oxid_thickness_spec_gap,oxidation_rate_nm_per_min,oxidation_sentinel_flag,etching_sentinel_flag,ion_implant_sentinel_flag,type,Vapor,Target,Lot_Num,group_id,error_class
0.629,17.266,15.073,20.134,194.034,90.116,502.325,3955.567,5039.145,5.03,95.695,30.093,55.467,365,508.657,108.213,3670.0,1371.0,524.0,72.174,51.238,1.05,2045.0,1.41e+16,1.29e+17,3.86e+17,3.03e+17,32188.338,106.259,896.0,153,1051.14,34.6,0.05,23,-6.059999999999945,30.69826086956521,False,False,False,dry,O2,164,10,10_30,none
1.811,12.513,14.91,19.95,198.001,90.203,503.434,4045.871,5063.421,5.026,90.706,29.846,29.277,436,547.841,108.339,3654.0,1305.0,218.0,70.734,51.713,0.826,2065.0,1.6e+16,7.8e+16,3.19e+16,2.99e+17,32228.215,102.091,891.0,158,1178.0,32.82,0.2,24,-13.029999999999973,29.70958333333333,False,False,False,wet,H2O,82,10,10_31,none
1.826,14.798,15.126,19.965,199.793,90.142,498.538,4013.963,5118.279,4.913,91.081,29.952,50.397,365,547.033,107.863,3635.0,1512.0,130.0,70.16,51.058,1.04,2092.0,1.31e+16,1.08e+17,8.48e+17,3e+17,30846.651,101.654,887.0,154,1093.13,31.81,0.11,25,-27.370000000000005,29.0948,False,False,False,wet,H2O,24,10,10_32,none
1.118,17.124,15.07,20.014,204.375,90.066,494.414,4023.746,5047.745,4.924,90.387,29.881,52.088,405,542.075,108.18,3657.0,1575.0,313.0,69.56,52.061,1.018,2038.0,1.24e+16,9.84e+16,4.61e+17,3.02e+17,32057.819,101.255,908.0,157,1172.91,32.84,0.17,25,-9.960000000000036,28.3984,False,False,False,dry,O2,100,10,10_34,none
1.573,12.871,15.11,20.014,202.885,89.942,498.263,4014.036,4928.804,5.019,90.057,29.945,37.861,436,463.858,110.001,3665.0,1427.0,330.0,71.148,50.972,1.056,2026.0,6230000000000000.0,7.04e+16,5.95e+17,2.99e+17,31995.012,103.303,893.0,155,987.66,38.19,0.17,25,-12.490000000000007,28.4996,False,False,False,dry,O2,102,10,10_35,none
0.841,13.171,15.086,19.998,202.42,89.845,505.97,4024.291,4984.169,4.867,93.705,29.877,37.412,365,487.658,107.29,3657.0,1344.0,417.0,72.169,50.545,1.207,2037.0,1.5e+16,8.48e+16,9.33e+17,3.01e+17,31986.797,101.745,879.0,152,1149.39,39.84,0.38,25,-5.350000000000023,28.214,False,False,False,wet,H2O,62,10,10_36,none
0.935,15.293,15.037,19.996,196.174,90.033,502.423,4041.601,4934.029,5.025,90.286,29.919,51.395,436,479.718,108.635,3641.0,1474.0,317.0,70.458,52.281,0.983,2087.0,1.62e+16,1.59e+17,5.12e+17,3.01e+17,31791.295,104.228,873.0,154,982.47,35.71,0.29,25,-13.039999999999964,28.5216,False,False,False,dry,O2,54,10,10_37,none
1.426,18.128,14.891,20.055,201.323,89.907,502.674,4057.625,5002.94,4.928,89.103,29.911,27.97,436,512.812,106.176,3660.0,1466.0,476.0,71.53,51.735,1.038,2062.0,9500000000000000.0,5.7e+16,8.14e+17,3.03e+17,30626.354,100.824,871.0,156,1125.63,28.84,0.23,27,-11.809999999999944,26.36333333333333,False,False,False,dry,O2,84,10,10_38,none
1.817,15.192,15.083,19.917,201.379,89.813,502.116,3953.272,5103.892,5.148,91.531,29.864,36.1,365,506.573,108.373,3666.0,1517.0,479.0,71.12,50.69,1.013,2031.0,1.03e+16,6.98e+16,2.86e+17,3e+17,31950.759,103.668,898.0,153,982.35,34.53,-0.0,28,-1.2000000000000457,25.042857142857144,True,False,False,dry,O2,30,10,10_39,none
1.055,12.365,14.972,19.818,199.969,90.071,500.174,3999.874,4999.878,5.15,91.873,30.032,29.041,365,469.095,106.397,3643.0,1385.0,211.0,71.525,50.429,1.145,2046.0,1.71e+16,7600000000000000.0,8.46e+17,3e+17,32632.19,101.152,905.0,152,1275.72,44.55,-0.03,25,-15.960000000000036,28.6384,True,False,False,wet,H2O,45,29,29_15,none
1.334,14.405,15.248,20.035,203.54,89.986,493.663,4044.327,5047.454,5.035,92.695,30.141,43.124,436,543.588,110.106,3650.0,1580.0,341.0,72.382,50.695,0.961,2073.0,1.48e+16,5.99e+16,5.52e+17,3e+17,31181.156,102.359,915.0,157,1071.12,31.99,0.21,138,-2.1100000000000136,5.087753623188406,False,False,False,wet,H2O,132,9,9_13,none
0.854,19.768,14.947,20.243,200.255,90.102,500.253,4006.361,5007.866,4.89,92.041,30.0,34.421,365,485.068,105.574,3644.0,1376.0,180.0,71.354,49.974,0.904,2044.0,1.53e+16,1.05e+17,1.81e+17,3.01e+17,32664.798,100.22,904.0,150,1269.38,44.74,0.16,25,-11.610000000000014,28.4644,False,False,False,wet,H2O,102,29,29_14,none
0.847,15.148,15.14,20.075,198.952,89.953,498.736,3976.798,4971.102,4.916,91.801,30.115,18.068,365,467.574,104.332,3633.0,1296.0,187.0,70.938,49.64,0.945,2093.0,1.13e+16,1.12e+17,142000000000.213,2.99e+17,32657.131,99.682,900.0,150,1272.86,44.45,0.27,24,-8.690000000000055,29.52875,False,False,False,wet,H2O,6,29,29_12,none
0.61,14.744,14.995,19.906,200.087,90.07,500.612,4031.301,4978.948,4.879,91.254,30.06,8.094,436,518.927,105.038,3643.0,1533.0,434.0,71.747,51.521,0.858,2049.0,9260000000000000.0,1.08e+17,1.09e+18,3.01e+17,30899.766,104.501,907.0,155,1161.84,32.89,0.26,235,-9.539999999999964,3.01931914893617,False,False,False,wet,H2O,90,9,9_15,none
1.256,15.905,14.999,20.011,195.159,89.862,498.837,4078.178,4973.428,4.784,93.209,29.922,37.565,365,506.244,108.524,3677.0,1520.0,223.0,70.823,51.3,1.039,2038.0,1.14e+16,1.13e+17,4.62e+17,3e+17,31964.957,104.667,885.0,156,1121.64,32.71,0.2,93,7.549999999999954,7.445698924731183,False,False,False,wet,H2O,114,9,9_16,none
1.59,13.4,15.026,19.964,200.537,89.939,504.598,3939.425,4936.768,5.054,88.54,30.024,29.619,365,522.22,110.235,3673.0,1353.0,454.0,70.755,51.101,0.928,2031.0,8440000000000000.0,9.18e+16,8.33e+17,3e+17,32318.654,102.834,905.0,156,1134.31,29.67,0.23,101,-10.700000000000044,7.036633663366337,False,False,False,dry,O2,130,9,9_17,none
1.228,17.677,14.998,19.831,200.496,89.961,504.04,4021.305,5077.076,4.927,93.129,30.053,23.969,365,559.471,105.881,3627.0,1597.0,436.0,70.265,50.759,1.148,2071.0,9640000000000000.0,7.41e+16,2.4e+17,3e+17,31891.522,101.996,883.0,155,978.51,27.45,0.06,116,-22.100000000000023,6.2250000000000005,False,False,False,dry,O2,115,9,9_18,none
0.999,16.445,15.064,20.062,198.539,89.922,505.212,3998.884,4983.83,5.17,93.369,30.305,45.071,436,536.757,107.947,3653.0,1399.0,210.0,71.788,49.546,0.942,2065.0,9120000000000000.0,4.07e+16,2.54e+17,3.01e+17,31409.137,102.856,895.0,155,901.13,35.32,0.32,42,-8.419999999999959,16.867142857142856,False,False,False,wet,H2O,57,9,9_19,none
1.155,15.623,14.784,20.061,199.964,90.143,505.75,3941.946,5071.698,4.945,91.959,30.012,47.243,365,505.459,107.046,3652.0,1475.0,379.0,72.399,51.247,1.125,2058.0,6980000000000000.0,5.54e+16,8.43e+17,3.01e+17,32608.352,103.083,900.0,152,1030.26,37.59,0.22,71,-16.850000000000023,10.096478873239436,False,False,False,dry,O2,78,9,9_20,none
1.201,15.325,15.081,19.86,198.344,90.116,502.405,4078.168,4880.71,5.221,93.997,30.105,34.294,405,539.866,108.41,3723.0,1454.0,148.0,71.05,50.864,0.787,1996.0,4550000000000000.0,6.94e+16,4.57e+17,2.98e+17,32496.751,104.093,916.0,159,988.89,39.31,0.22,122,-14.149999999999975,5.853688524590163,False,False,False,dry,O2,124,9,9_21,none
2.127,12.326,14.902,20.0,199.666,90.02,502.615,4147.642,4925.668,4.871,91.328,30.154,29.435,365,514.14,108.071,3681.0,1517.0,385.0,69.79,51.561,1.17,2012.0,1.6e+16,1.43e+17,5.02e+17,3.02e+17,31912.067,106.551,898.0,154,1062.13,32.82,0.26,49,-7.67999999999995,14.442448979591836,False,False,False,dry,O2,145,9,9_22,none
0.9,13.247,15.064,20.039,203.168,90.083,499.217,4015.093,4917.931,4.92,96.619,30.053,41.367,436,491.818,106.931,3659.0,1460.0,330.0,71.329,50.427,1.125,2070.0,1.1e+16,7.72e+16,6.64e+16,3.03e+17,31192.247,103.52,916.0,154,1091.74,38.31,0.12,116,-8.769999999999982,6.110086206896551,False,False,False,wet,H2O,61,9,9_23,none
0.577,14.023,15.298,19.803,201.29,90.047,504.128,4115.71,5108.275,4.759,92.789,30.175,33.578,436,497.491,106.563,3633.0,1496.0,226.0,69.762,50.991,1.015,2066.0,1.75e+16,1.39e+17,6.15e+17,3e+17,31265.545,105.755,884.0,154,1192.06,38.07,0.28,140,-6.039999999999964,5.043142857142857,False,False,False,dry,O2,68,9,9_24,none
1.406,10.789,15.116,20.124,201.93,90.035,504.227,4060.472,4957.42,4.689,90.457,29.946,30.248,436,521.908,108.47,3656.0,1584.0,181.0,70.434,52.508,0.989,2050.0,1.18e+16,7.14e+16,5.56e+17,2.99e+17,32341.85,102.232,897.0,157,1121.34,38.53,0.15,60,-10.909999999999968,11.8485,False,False,False,wet,H2O,101,9,9_25,none
0.869,11.098,15.249,19.853,198.422,90.13,504.418,4115.424,4991.571,5.016,92.394,30.09,76.394,405,495.464,109.117,3672.0,1429.0,301.0,70.59,51.595,0.912,2022.0,6100000000000000.0,1.23e+16,1.06e+18,3e+17,31982.336,102.928,893.0,157,1123.13,39.91,0.22,63,-13.840000000000032,11.330793650793652,False,False,False,dry,O2,90,9,9_26,none
2.088,16.787,14.994,20.012,194.873,89.953,494.659,3893.19,4866.771,4.836,88.718,30.012,35.777,365,475.097,106.839,3665.0,1424.0,309.0,71.705,50.573,1.174,2057.0,6960000000000000.0,5520000000000000.0,3.09e+17,2.99e+17,32444.14,101.201,877.0,152,1275.46,45.93,0.22,29,-16.909999999999968,24.72103448275862,False,False,False,wet,H2O,186,29,29_1,none
1.616,20.003,14.807,20.029,195.292,90.288,495.358,3904.908,4881.115,4.836,88.806,29.876,39.453,365,479.385,106.917,3663.0,1472.0,316.0,71.995,50.902,1.321,2038.0,3589999999999999.5,3.37e+16,2000000000000.128,3e+17,32445.416,102.149,878.0,153,1276.09,45.71,0.13,30,-20.600000000000023,24.02,False,False,False,wet,H2O,132,29,29_2,none
2.023,10.404,15.003,20.221,195.187,90.086,495.247,3906.807,4883.439,4.865,88.527,29.991,30.292,365,464.855,107.034,3666.0,1464.0,308.0,72.037,50.649,1.047,2045.0,2.1e+16,4.97e+16,8.93e+16,3e+17,32412.172,102.161,878.0,153,1283.91,45.91,0.28,29,-21.970000000000027,24.895517241379316,False,False,False,wet,H2O,150,29,29_3,none
2.047,14.636,15.011,19.987,194.562,90.134,494.663,3894.358,4868.238,4.744,89.177,30.0,35.289,365,473.112,106.904,3663.0,1441.0,317.0,71.357,50.602,0.929,2070.0,1.19e+16,32645606689.05,26639639.106,3.01e+17,31636.871,102.13,877.0,153,1273.81,46.06,0.2,30,-12.57000000000005,23.752333333333336,False,False,False,wet,H2O,207,29,29_4,Edge-Loc
2.045,16.386,15.026,20.062,195.603,90.143,495.675,3914.425,4892.965,4.928,88.662,30.135,33.399,365,476.065,106.47,3682.0,1614.0,523.0,71.749,50.809,0.74,2047.0,7800000000000000.0,1.31e+16,4.64e+17,3e+17,30152.877,101.94,874.0,153,1272.61,45.7,0.33,30,-16.860000000000014,23.895333333333333,False,False,False,wet,H2O,354,29,29_5,Edge-Loc
0.836,19.811,15.176,20.115,199.867,89.945,499.418,3994.447,4993.045,5.032,92.032,29.952,23.077,365,467.074,105.675,3609.0,1278.0,105.0,68.692,50.268,1.015,2082.0,1.69e+16,6.28e+16,45700000000000.12,2.99e+17,32166.402,100.621,909.0,151,1268.4,44.47,0.07,-2,13.529999999999973,,True,False,False,wet,H2O,9,29,29_6,none
0.957,15.466,15.02,20.005,200.503,90.298,500.532,4009.517,5011.639,5.191,92.419,30.216,29.146,365,470.843,105.652,3613.0,1284.0,111.0,68.994,50.399,0.988,2066.0,1.1e+16,7.88e+16,6.3e+17,2.99e+17,32454.257,100.946,910.0,151,1274.57,44.54,0.06,-6,8.730000000000018,,True,False,False,wet,H2O,12,29,29_7,none
1.222,17.958,15.1,19.958,201.367,89.806,501.622,4032.837,5041.1,4.842,92.249,29.954,32.292,365,480.775,105.548,3632.0,1409.0,147.0,70.913,50.484,0.839,2064.0,5810000000000000.0,4.09e+16,3.38e+17,3e+17,32445.644,101.415,909.0,152,1268.1,44.65,0.22,10,-10.009999999999993,71.001,False,False,False,wet,H2O,6,29,29_8,none
0.915,18.983,15.011,20.084,200.373,90.046,500.393,4008.858,5011.097,4.941,92.327,29.91,20.157,365,469.53,104.569,3632.0,1328.0,159.0,71.032,50.296,1.07,2054.0,3110000000000000.0,1.58e+16,1.13e+16,3e+17,32450.028,100.846,900.0,151,1269.81,44.46,0.4,20,-8.899999999999977,35.445,False,False,False,wet,H2O,0,29,29_9,none
0.732,17.952,15.009,20.05,200.56,89.887,500.565,4011.126,5014.054,4.935,92.624,29.978,25.072,365,474.387,104.643,3649.0,1380.0,165.0,72.472,49.753,1.032,2090.0,5570000000000000.0,3.99e+16,2.38e+17,3e+17,32157.842,99.794,900.0,150,1267.55,44.33,0.23,26,-23.49000000000001,27.826538461538465,False,False,False,wet,H2O,21,29,29_10,none
0.849,20.094,14.886,19.844,200.988,89.933,500.716,4016.897,5021.003,4.945,91.676,30.039,18.944,365,466.91,104.541,3644.0,1381.0,106.0,71.825,49.797,1.068,2080.0,8240000000000000.0,5590000000000000.0,4.93e+17,3.01e+17,32446.988,99.634,900.0,150,1279.65,44.35,0.34,25,-20.0,28.8,False,False,False,wet,H2O,6,29,29_11,none
1.025,15.397,15.113,19.88,198.889,89.989,498.728,3977.236,4971.316,4.856,92.218,30.135,23.939,365,468.966,104.926,3639.0,1345.0,128.0,71.57,50.197,1.106,2061.0,1.08e+16,3.92e+16,6.26e+16,2.99e+17,32688.629,100.604,903.0,151,1275.12,44.57,0.03,24,-15.259999999999993,29.8025,False,False,False,wet,H2O,15,29,29_13,none
1.291,12.868,14.908,19.776,196.891,89.911,492.278,3961.853,4935.98,4.934,91.968,30.069,52.822,365,527.905,108.235,3674.0,1479.0,566.0,71.251,50.825,1.013,2072.0,1.2e+16,1.56e+17,1.4e+18,3.02e+17,32270.24,103.16,891.0,152,979.8,41.07,0.28,34,-8.580000000000041,20.84058823529412,False,False,False,wet,H2O,192,9,9_39,none
1.644,12.064,15.1,19.871,205.346,89.994,505.333,3864.655,5051.537,5.222,93.464,30.219,42.616,405,539.249,106.204,3671.0,1439.0,150.0,69.201,53.1,1.064,2033.0,9570000000000000.0,1.41e+17,5.76e+17,3.01e+17,32130.948,103.26,921.0,152,1003.25,30.28,0.26,31,-0.1200000000000045,22.58451612903226,False,False,False,dry,O2,94,9,9_38,none
1.678,12.258,14.822,19.908,201.801,90.083,502.406,4055.34,5126.3,4.974,93.747,29.974,42.109,365,567.6,108.609,3663.0,1457.0,318.0,69.729,52.104,0.824,2061.0,8760000000000000.0,1.58e+17,9.49e+17,2.99e+17,31269.047,103.474,909.0,159,991.51,25.25,0.21,32,7.17999999999995,21.650625,False,False,False,wet,H2O,96,9,9_37,none
1.283,18.909,15.2,19.866,197.435,90.05,497.736,3953.222,4941.5,4.947,90.193,30.158,48.451,365,472.87,108.613,3662.0,1390.0,249.0,72.415,51.417,1.186,2075.0,8750000000000000.0,8.62e+16,3.45e+17,3.01e+17,32454.071,103.813,898.0,156,1300.57,45.27,0.3,32,-24.50999999999999,22.6409375,False,False,False,wet,H2O,129,28,28_39,none
1.446,20.695,14.984,20.077,198.139,89.998,498.08,3960.535,4950.654,5.025,89.961,30.027,46.879,365,477.965,108.479,3664.0,1561.0,237.0,72.556,51.483,1.119,2075.0,1.73e+16,1.4e+17,1e+18,3.01e+17,32460.085,103.423,898.0,155,1287.47,45.3,0.25,33,-27.879999999999995,22.0569696969697,False,False,False,wet,H2O,117,28,28_40,none
1.147,11.281,14.848,19.984,197.855,90.167,497.996,3958.873,4948.761,4.84,89.968,29.853,38.439,365,470.688,108.421,3656.0,1665.0,257.0,72.212,51.512,0.988,2068.0,1.67e+16,1.31e+17,2410000000000000.0,2.99e+17,32451.648,103.563,893.0,155,1281.15,45.15,0.14,33,-22.600000000000023,21.8969696969697,False,False,False,wet,H2O,81,28,28_41,none
1.204,15.316,14.965,19.973,197.967,89.98,498.024,3959.757,4949.679,4.923,89.577,29.889,46.512,365,468.82,108.301,3669.0,1573.0,285.0,72.777,51.191,1.073,2044.0,1.78e+16,1.23e+16,1.5e+17,,32446.383,103.547,884.0,155,1295.45,45.33,0.2,33,-27.539999999999964,22.046666666666667,False,False,False,wet,H2O,144,28,28_42,none
1.229,12.382,14.907,20.08,197.128,90.181,496.935,3939.628,4924.57,4.784,89.713,29.943,39.762,365,469.576,108.318,3668.0,1526.0,307.0,72.77,51.306,0.865,2038.0,1.89e+16,4.4e+16,1.1e+18,2.99e+17,32461.968,103.45,885.0,155,1283.04,45.2,0.21,33,-26.67999999999995,22.02060606060606,False,False,False,wet,H2O,138,28,28_43,none
1.37,19.923,15.103,20.023,197.254,89.854,497.135,3942.81,4928.641,4.942,89.539,30.014,38.034,365,476.541,107.918,3658.0,1481.0,319.0,71.458,51.012,0.908,2054.0,1.73e+16,1.3e+16,4880000000000000.0,2.98e+17,32460.984,102.634,885.0,154,1288.37,45.26,0.13,32,-13.639999999999986,22.30125,False,False,False,wet,H2O,171,28,28_44,none
1.537,15.891,15.026,20.002,196.38,90.168,496.161,3925.293,4906.47,5.088,89.075,29.952,43.632,365,477.104,107.847,3658.0,1588.0,169.0,72.763,51.253,1.039,2073.0,1.45e+16,1.31e+16,8.7e+17,3e+17,32451.349,103.101,881.0,155,1277.47,45.38,0.38,31,-26.639999999999983,23.44,False,False,False,wet,H2O,129,28,28_45,none
1.594,17.517,15.044,19.795,196.239,89.852,496.092,3920.472,4900.398,4.966,89.159,30.044,35.681,365,464.597,108.231,3645.0,1441.0,269.0,71.796,51.214,0.895,2085.0,1.99e+16,1.06e+17,3340000000000000.0,2.99e+17,32360.479,103.108,881.0,155,1284.0,45.52,0.14,31,-19.340000000000032,23.20451612903226,False,False,False,wet,H2O,87,28,28_46,none
1.859,16.29,14.986,19.857,196.348,89.919,496.253,3926.242,4907.708,4.821,89.149,29.859,40.915,365,479.051,107.779,3656.0,1441.0,233.0,72.321,51.176,1.082,2053.0,3240000000000000.0,2410000000000000.0,60400000000000.0,3.02e+17,32551.14,102.747,881.0,154,1291.96,45.3,0.28,33,-22.549999999999955,21.895454545454545,False,False,False,wet,H2O,132,28,28_47,none
1.506,17.949,14.852,19.883,196.394,90.09,496.374,3929.555,4911.799,4.927,89.132,30.127,45.694,365,478.561,107.811,3646.0,1402.0,301.0,72.944,51.117,1.065,2084.0,3490000000000000.0,1.32e+16,1810000000000000.0,2.98e+17,32446.211,102.822,881.0,154,1299.39,45.45,0.18,33,-28.730000000000015,22.082727272727272,False,False,False,wet,H2O,114,28,28_48,none
1.749,19.18,15.157,19.939,196.016,89.914,495.962,3920.136,4899.741,4.883,88.511,29.826,24.347,365,464.136,106.184,3648.0,1481.0,269.0,72.84,50.907,1.048,2062.0,1.51e+16,9230000000000.004,576000000000000.0,3e+17,32441.472,102.59,878.0,154,1283.74,45.29,0.21,32,-28.94000000000005,22.779375,False,False,False,wet,H2O,114,28,28_49,none
2.213,17.327,15.062,20.021,194.221,90.217,494.419,3887.894,4860.02,4.835,88.826,29.937,36.634,365,478.245,106.87,3655.0,1391.0,289.0,71.512,50.535,0.996,2067.0,4240000000000000.0,5.8e+16,22564131371.966,3.01e+17,32449.64,101.163,882.0,152,1288.89,32.75,0.22,29,-13.990000000000007,24.62034482758621,False,False,False,wet,H2O,117,28,28_50,none
1.998,17.377,15.039,20.168,195.308,90.086,495.333,3908.659,4885.975,4.803,88.438,29.965,30.476,365,466.558,106.973,3655.0,1384.0,250.0,72.051,50.716,1.132,2075.0,5950000000000000.0,158999999999999.78,235999999999.933,3e+17,32456.107,101.894,883.0,153,1298.69,31.76,0.32,29,-21.029999999999973,24.86310344827586,False,False,False,wet,H2O,84,28,28_51,none
2.101,14.052,15.066,19.991,194.978,90.106,494.995,3898.818,4873.81,4.95,88.738,30.025,40.492,365,471.719,107.838,3643.0,1496.0,238.0,72.952,51.289,0.93,2106.0,,4620000000000.177,723999999999.926,3.01e+17,32463.322,103.255,881.0,155,1284.93,39.51,0.22,30,-29.17999999999995,24.306,False,False,False,wet,H2O,141,28,28_52,none
1.812,19.47,15.26,19.957,195.467,90.194,495.782,3911.764,4889.881,4.987,88.634,29.871,37.589,365,465.41,108.449,3659.0,1462.0,270.0,72.036,51.181,1.27,2053.0,1.59e+16,117000000000000.14,984000000000.001,2.99e+17,32454.851,102.71,882.0,154,1284.09,32.74,-0.01,33,-21.42999999999995,21.86151515151515,True,False,False,wet,H2O,93,28,28_53,none
2.06,13.356,14.917,19.984,194.67,90.026,494.641,3893.939,4867.335,4.879,88.509,30.023,24.563,365,465.007,106.126,3668.0,1419.0,320.0,72.281,50.845,1.052,2063.0,6790000000000000.0,71000000000000.08,7.88e+17,2.99e+17,32450.025,102.262,878.0,153,1286.31,38.2,0.33,32,-21.25999999999999,22.539375,False,False,False,wet,H2O,171,28,28_54,none
0.499,13.248,14.732,20.155,199.668,90.043,497.899,4019.098,5089.916,5.04,96.197,30.0,46.854,436,561.569,107.737,3690.0,1531.0,362.0,70.989,51.732,1.143,2028.0,1.44e+16,1.21e+17,5.28e+17,3.03e+17,33280.532,100.882,904.0,152,1174.02,37.61,0.01,84,-21.399999999999977,8.588095238095239,False,False,False,dry,O2,110,8,8_1,none
1.316,15.072,15.049,20.199,199.389,89.879,503.299,4083.367,5069.544,4.814,95.048,30.031,33.479,365,517.456,109.162,3644.0,1373.0,363.0,70.483,51.764,0.823,2082.0,1.55e+16,1.4e+17,5.78e+17,3e+17,31913.051,102.453,895.0,156,1165.46,22.73,0.23,67,-4.559999999999945,10.515820895522388,False,False,False,dry,O2,93,8,8_2,none
0.982,17.383,15.08,20.081,200.195,90.198,498.683,4037.216,5027.574,4.934,91.517,30.052,41.213,365,501.937,106.123,3642.0,1429.0,430.0,71.833,51.116,0.914,2071.0,8080000000000000.0,1.89e+17,4.87e+17,2.99e+17,32777.867,102.897,879.0,150,1014.76,27.32,0.14,146,2.1499999999999773,4.779794520547945,False,False,False,wet,H2O,106,8,8_3,none
1.32,14.624,15.038,19.811,200.889,90.106,497.546,3927.617,5002.83,4.949,91.39,29.806,17.708,405,496.111,106.955,3667.0,1474.0,208.0,72.612,52.045,1.298,2050.0,1.53e+16,7.16e+16,1.24e+18,3.02e+17,31290.488,106.956,870.0,157,1169.63,33.05,0.2,28,-6.279999999999973,25.224285714285717,False,False,False,dry,O2,106,8,8_4,none
1.311,16.233,15.036,19.986,197.152,89.976,498.819,4054.458,5040.338,5.25,94.251,30.023,32.674,405,502.961,108.072,3662.0,1549.0,213.0,72.555,50.845,0.984,2050.0,1.13e+16,4.06e+16,8.23e+17,3.01e+17,31298.59,101.382,894.0,157,1124.7,28.87,0.19,123,6.809999999999945,5.635691056910569,False,False,False,dry,O2,53,8,8_5,none
0.963,18.914,14.852,20.024,200.946,89.986,504.054,3989.282,4958.468,4.883,92.577,29.902,38.028,405,515.236,108.19,3656.0,1510.0,447.0,70.679,51.863,1.089,2058.0,1.24e+16,5.16e+16,5.18e+17,3.01e+17,30209.481,102.157,923.0,157,1019.17,31.56,0.2,90,3.200000000000045,7.742222222222222,False,False,False,wet,H2O,111,8,8_6,none
1.31,13.123,15.242,19.915,197.795,90.07,498.608,4036.764,4998.055,5.028,90.52,30.106,51.489,365,493.964,110.45,3654.0,1432.0,457.0,72.595,51.869,1.131,2039.0,7390000000000000.0,7.22e+16,8.49e+17,3e+17,32162.176,102.083,898.0,156,1173.7,34.25,0.06,64,2.6100000000000136,10.89671875,False,False,False,dry,O2,147,8,8_7,none
1.388,13.792,15.345,19.908,197.596,90.006,497.591,3949.374,4936.702,4.983,90.162,29.946,42.061,365,472.514,108.733,3648.0,1466.0,150.0,71.676,51.562,0.907,2063.0,9450000000000000.0,6.98e+16,415000000000000.06,3e+17,32330.846,103.844,898.0,156,1289.47,45.13,0.11,32,-17.940000000000055,22.435625,False,False,False,wet,H2O,57,28,28_38,none
1.004,17.17,14.987,20.024,198.14,90.098,505.014,3911.377,5054.021,5.172,90.481,29.898,62.45,365,516.171,107.995,3636.0,1345.0,509.0,70.199,51.016,1.119,2062.0,1.27e+16,7620000000000000.0,6.7e+17,2.98e+17,32340.021,104.718,899.0,155,1124.67,34.49,0.2,100,-16.269999999999982,7.1627,False,False,False,wet,H2O,78,8,8_8,none
1.204,18.788,14.834,19.958,197.642,90.126,497.538,3954.388,4942.946,5.11,89.704,30.115,45.482,365,473.954,108.79,3652.0,1468.0,162.0,72.028,51.789,1.261,2065.0,1.05e+16,7.19e+16,5.55e+16,2.98e+17,32234.737,104.25,898.0,156,1286.25,45.45,0.34,31,-20.50999999999999,23.24225806451613,False,False,False,wet,H2O,72,28,28_37,none
1.01,15.998,14.829,20.123,197.574,90.025,497.743,3953.788,4942.105,4.985,89.886,30.147,44.049,365,460.613,109.985,3649.0,1433.0,202.0,71.693,51.86,1.192,2078.0,1.05e+16,1050000000000000.0,5.4e+17,3e+17,32547.719,104.61,903.0,157,1286.13,45.25,0.46,32,-15.840000000000032,22.37,False,False,False,wet,H2O,99,28,28_35,none
0.714,16.449,14.826,20.081,203.051,90.03,500.498,4014.092,5065.572,4.944,91.131,30.088,44.476,405,534.329,109.428,3654.0,1564.0,343.0,71.193,51.179,1.111,2050.0,1.77e+16,1.21e+17,5.48e+17,3.01e+17,32069.268,104.602,877.0,156,1230.21,33.47,0.28,138,-8.039999999999964,5.130724637681159,False,False,False,dry,O2,107,8,8_38,none
